"Season","Team","Conference","StatName","StatValue"
"2023","Auburn","SEC","games","13"
"2023","Arizona","Pac-12","puntReturns","15"
"2023","East Carolina","American Athletic","penaltyYards","651"
"2023","South Florida","American Athletic","fourthDowns","46"
"2023","Arizona State","Pac-12","puntReturns","10"
"2023","Arkansas State","Sun Belt","netPassingYards","2931"
"2023","Georgia","SEC","sacks","29"
"2023","Tulane","American Athletic","rushingAttempts","527"
"2023","Western Kentucky","Conference USA","turnovers","23"
"2023","UCLA","Pac-12","puntReturnTDs","0"
"2023","Southern Mississippi","Sun Belt","thirdDownConversions","72"
"2023","UCF","Big 12","thirdDowns","169"
"2023","Northwestern","Big Ten","kickReturnTDs","0"
"2023","Fresno State","Mountain West","totalYards","5041"
"2023","Louisiana Tech","Conference USA","puntReturnTDs","2"
"2023","California","Pac-12","puntReturnYards","30"
"2023","Hawai'i","Mountain West","thirdDowns","183"
"2023","Stanford","Pac-12","kickReturnYards","337"
"2023","Old Dominion","Sun Belt","kickReturns","31"
"2023","San José State","Mountain West","fourthDownConversions","7"
"2023","South Alabama","Sun Belt","interceptionTDs","0"
"2023","Fresno State","Mountain West","interceptionYards","85"
"2023","Georgia State","Sun Belt","interceptionYards","146"
"2023","UT San Antonio","American Athletic","rushingTDs","27"
"2023","Boise State","Mountain West","possessionTime","26196"
"2023","Clemson","ACC","passesIntercepted","16"
"2023","NC State","ACC","rushingTDs","19"
"2023","Florida Atlantic","American Athletic","interceptionYards","99"
"2023","Jacksonville State","Conference USA","interceptionTDs","0"
"2023","Western Michigan","Mid-American","thirdDownConversions","64"
"2023","Utah State","Mountain West","passesIntercepted","10"
"2023","Michigan","Big Ten","possessionTime","29002"
"2023","Stanford","Pac-12","puntReturnTDs","0"
"2023","Iowa","Big Ten","puntReturns","31"
"2023","Wake Forest","ACC","firstDowns","239"
"2023","Memphis","American Athletic","fourthDowns","28"
"2023","East Carolina","American Athletic","fumblesRecovered","10"
"2023","Louisiana Tech","Conference USA","firstDowns","241"
"2023","Ball State","Mid-American","fumblesLost","8"
"2023","Ohio","Mid-American","games","13"
"2023","UMass","FBS Independents","puntReturns","13"
"2023","Kent State","Mid-American","rushingAttempts","441"
"2023","Northwestern","Big Ten","fumblesRecovered","11"
"2023","LSU","SEC","penalties","79"
"2023","Liberty","Conference USA","fourthDownConversions","11"
"2023","Georgia Tech","ACC","kickReturns","24"
"2023","Air Force","Mountain West","totalYards","4753"
"2023","Army","FBS Independents","games","12"
"2023","California","Pac-12","fourthDowns","33"
"2023","Illinois","Big Ten","passCompletions","261"
"2023","Hawai'i","Mountain West","tacklesForLoss","68"
"2023","Mississippi State","SEC","fourthDownConversions","10"
"2023","SMU","American Athletic","rushingAttempts","556"
"2023","Buffalo","Mid-American","puntReturns","12"
"2023","New Mexico State","Conference USA","games","15"
"2023","Houston","Big 12","penalties","68"
"2023","Purdue","Big Ten","penalties","72"
"2023","Northern Illinois","Mid-American","tacklesForLoss","57"
"2023","South Florida","American Athletic","tacklesForLoss","98"
"2023","Marshall","Sun Belt","games","13"
"2023","Texas State","Sun Belt","passAttempts","429"
"2023","Maryland","Big Ten","firstDowns","271"
"2023","Florida State","ACC","turnovers","9"
"2023","Florida State","ACC","passingTDs","25"
"2023","USC","Pac-12","passingTDs","37"
"2023","Louisiana Tech","Conference USA","penalties","81"
"2023","San Diego State","Mountain West","tacklesForLoss","49"
"2023","Maryland","Big Ten","netPassingYards","3626"
"2023","Indiana","Big Ten","puntReturns","13"
"2023","Nebraska","Big Ten","passesIntercepted","9"
"2023","Oklahoma","Big 12","passingTDs","34"
"2023","Appalachian State","Sun Belt","tacklesForLoss","84"
"2023","Rice","American Athletic","interceptions","16"
"2023","San José State","Mountain West","interceptions","4"
"2023","UCLA","Pac-12","fumblesRecovered","9"
"2023","Texas State","Sun Belt","netPassingYards","3522"
"2023","East Carolina","American Athletic","interceptionTDs","2"
"2023","Eastern Michigan","Mid-American","penaltyYards","747"
"2023","Bowling Green","Mid-American","interceptions","14"
"2023","Michigan","Big Ten","puntReturnYards","316"
"2023","Ball State","Mid-American","passCompletions","181"
"2023","Northern Illinois","Mid-American","thirdDowns","175"
"2023","Duke","ACC","penaltyYards","598"
"2023","South Florida","American Athletic","totalYards","5871"
"2023","Northwestern","Big Ten","interceptionYards","101"
"2023","Nevada","Mountain West","passesIntercepted","9"
"2023","Washington State","Pac-12","tacklesForLoss","62"
"2023","Michigan","Big Ten","turnovers","8"
"2023","Louisiana Monroe","Sun Belt","tacklesForLoss","73"
"2023","Alabama","SEC","interceptions","6"
"2023","Louisiana Monroe","Sun Belt","totalYards","3853"
"2023","Northwestern","Big Ten","rushingAttempts","458"
"2023","Oklahoma","Big 12","puntReturnTDs","1"
"2023","Kent State","Mid-American","games","12"
"2023","Syracuse","ACC","passAttempts","315"
"2023","Duke","ACC","tacklesForLoss","77"
"2023","Boise State","Mountain West","fourthDownConversions","9"
"2023","Georgia State","Sun Belt","rushingYards","2445"
"2023","Baylor","Big 12","fourthDowns","48"
"2023","Rutgers","Big Ten","games","13"
"2023","Duke","ACC","passingTDs","14"
"2023","Stanford","Pac-12","fourthDownConversions","9"
"2023","Buffalo","Mid-American","thirdDownConversions","63"
"2023","Washington","Pac-12","thirdDownConversions","76"
"2023","Texas","Big 12","thirdDowns","185"
"2023","Kent State","Mid-American","firstDowns","180"
"2023","Oregon","Pac-12","kickReturnYards","308"
"2023","Ohio","Mid-American","netPassingYards","2647"
"2023","Miami","ACC","firstDowns","285"
"2023","Baylor","Big 12","thirdDownConversions","64"
"2023","Troy","Sun Belt","penaltyYards","650"
"2023","BYU","Big 12","netPassingYards","2465"
"2023","UCF","Big 12","kickReturns","20"
"2023","UCLA","Pac-12","kickReturns","21"
"2023","Florida State","ACC","rushingAttempts","463"
"2023","West Virginia","Big 12","netPassingYards","2674"
"2023","Vanderbilt","SEC","turnovers","20"
"2023","Kansas","Big 12","fourthDowns","19"
"2023","Rice","American Athletic","turnovers","25"
"2023","Oregon","Pac-12","netPassingYards","4857"
"2023","Coastal Carolina","Sun Belt","interceptionTDs","2"
"2023","Illinois","Big Ten","tacklesForLoss","57"
"2023","Connecticut","FBS Independents","puntReturns","11"
"2023","Toledo","Mid-American","puntReturnYards","108"
"2023","Kent State","Mid-American","interceptions","6"
"2023","Virginia","ACC","thirdDowns","183"
"2023","Miami","ACC","fourthDownConversions","11"
"2023","UMass","FBS Independents","firstDowns","213"
"2023","Tulsa","American Athletic","puntReturns","7"
"2023","Purdue","Big Ten","firstDowns","245"
"2023","Texas State","Sun Belt","fumblesRecovered","10"
"2023","Middle Tennessee","Conference USA","totalYards","4693"
"2023","Cincinnati","Big 12","rushingAttempts","517"
"2023","Auburn","SEC","kickReturns","34"
"2023","Alabama","SEC","fumblesLost","5"
"2023","BYU","Big 12","sacks","11"
"2023","Memphis","American Athletic","penalties","53"
"2023","Wisconsin","Big Ten","fourthDownConversions","5"
"2023","Air Force","Mountain West","kickReturnYards","76"
"2023","Kansas","Big 12","kickReturns","31"
"2023","Pittsburgh","ACC","fourthDownConversions","10"
"2023","Fresno State","Mountain West","tacklesForLoss","71"
"2023","Michigan State","Big Ten","thirdDownConversions","49"
"2023","East Carolina","American Athletic","passAttempts","388"
"2023","Rice","American Athletic","fourthDownConversions","16"
"2023","Wyoming","Mountain West","totalYards","4251"
"2023","Army","FBS Independents","passingTDs","7"
"2023","Minnesota","Big Ten","possessionTime","24863"
"2023","Buffalo","Mid-American","interceptionTDs","2"
"2023","Washington State","Pac-12","thirdDownConversions","67"
"2023","Iowa State","Big 12","rushingAttempts","382"
"2023","Auburn","SEC","passesIntercepted","12"
"2023","Western Kentucky","Conference USA","games","13"
"2023","BYU","Big 12","puntReturnTDs","0"
"2023","Syracuse","ACC","possessionTime","22057"
"2023","Coastal Carolina","Sun Belt","kickReturns","31"
"2023","UCLA","Pac-12","fumblesLost","8"
"2023","Marshall","Sun Belt","puntReturns","9"
"2023","Rice","American Athletic","rushingYards","1436"
"2023","Louisville","ACC","rushingTDs","31"
"2023","Penn State","Big Ten","passAttempts","412"
"2023","Western Kentucky","Conference USA","thirdDownConversions","83"
"2023","Northern Illinois","Mid-American","puntReturnYards","104"
"2023","Arkansas","SEC","possessionTime","22123"
"2023","Auburn","SEC","interceptions","13"
"2023","Old Dominion","Sun Belt","rushingYards","1996"
"2023","Oklahoma State","Big 12","kickReturns","34"
"2023","Miami (OH)","Mid-American","fumblesLost","9"
"2023","LSU","SEC","games","13"
"2023","Nevada","Mountain West","netPassingYards","2102"
"2023","Arkansas State","Sun Belt","passCompletions","208"
"2023","Charlotte","American Athletic","thirdDowns","169"
"2023","Boise State","Mountain West","fumblesRecovered","8"
"2023","UAB","American Athletic","netPassingYards","3467"
"2023","Ball State","Mid-American","penaltyYards","542"
"2023","Eastern Michigan","Mid-American","puntReturnYards","142"
"2023","New Mexico State","Conference USA","passCompletions","235"
"2023","Washington State","Pac-12","kickReturnYards","456"
"2023","Ohio State","Big Ten","penalties","74"
"2023","Minnesota","Big Ten","tacklesForLoss","49"
"2023","Virginia Tech","ACC","kickReturnYards","716"
"2023","Memphis","American Athletic","rushingTDs","31"
"2023","Texas Tech","Big 12","possessionTime","22425"
"2023","Oklahoma State","Big 12","passingTDs","18"
"2023","Duke","ACC","fourthDownConversions","12"
"2023","Louisiana Monroe","Sun Belt","fourthDownConversions","9"
"2023","Arizona State","Pac-12","rushingYards","1334"
"2023","Arizona State","Pac-12","fumblesLost","6"
"2023","SMU","American Athletic","passAttempts","465"
"2023","TCU","Big 12","fourthDowns","32"
"2023","Cincinnati","Big 12","rushingYards","2605"
"2023","Wyoming","Mountain West","puntReturns","9"
"2023","Arkansas","SEC","interceptionTDs","4"
"2023","Tulane","American Athletic","firstDowns","257"
"2023","South Florida","American Athletic","passesIntercepted","14"
"2023","UCLA","Pac-12","penalties","92"
"2023","SMU","American Athletic","sacks","45"
"2023","Rutgers","Big Ten","tacklesForLoss","53"
"2023","Oregon State","Pac-12","puntReturnTDs","1"
"2023","Kansas State","Big 12","firstDowns","310"
"2023","BYU","Big 12","puntReturnYards","93"
"2023","Baylor","Big 12","fumblesRecovered","9"
"2023","Virginia","ACC","games","12"
"2023","Penn State","Big Ten","turnovers","8"
"2023","UTEP","Conference USA","passingTDs","13"
"2023","TCU","Big 12","interceptionTDs","1"
"2023","East Carolina","American Athletic","firstDowns","181"
"2023","California","Pac-12","rushingYards","2250"
"2023","Sam Houston State","Conference USA","interceptions","12"
"2023","Georgia","SEC","puntReturnTDs","1"
"2023","UT San Antonio","American Athletic","thirdDownConversions","92"
"2023","South Carolina","SEC","puntReturnYards","112"
"2023","Georgia Tech","ACC","rushingTDs","24"
"2023","Rice","American Athletic","passesIntercepted","5"
"2023","Wisconsin","Big Ten","passCompletions","281"
"2023","Texas Tech","Big 12","netPassingYards","2909"
"2023","Bowling Green","Mid-American","totalYards","4240"
"2023","South Florida","American Athletic","sacks","23"
"2023","Colorado","Pac-12","kickReturns","17"
"2023","NC State","ACC","totalYards","4555"
"2023","Akron","Mid-American","kickReturns","36"
"2023","Oklahoma","Big 12","games","13"
"2023","Nebraska","Big Ten","interceptions","16"
"2023","New Mexico","Mountain West","penalties","118"
"2023","Syracuse","ACC","games","13"
"2023","Wisconsin","Big Ten","puntReturnYards","194"
"2023","Ball State","Mid-American","tacklesForLoss","68"
"2023","Liberty","Conference USA","fumblesLost","12"
"2023","SMU","American Athletic","passingTDs","33"
"2023","Charlotte","American Athletic","penalties","83"
"2023","Stanford","Pac-12","puntReturns","7"
"2023","Duke","ACC","passAttempts","357"
"2023","Middle Tennessee","Conference USA","kickReturnTDs","0"
"2023","Ohio State","Big Ten","possessionTime","22955"
"2023","Oklahoma","Big 12","interceptions","9"
"2023","Connecticut","FBS Independents","fourthDowns","21"
"2023","Marshall","Sun Belt","sacks","33"
"2023","Virginia Tech","ACC","rushingTDs","20"
"2023","Clemson","ACC","fourthDowns","27"
"2023","Washington","Pac-12","possessionTime","27149"
"2023","UCF","Big 12","passesIntercepted","12"
"2023","Sam Houston State","Conference USA","penaltyYards","506"
"2023","Arkansas","SEC","turnovers","18"
"2023","Miami (OH)","Mid-American","passesIntercepted","11"
"2023","Western Michigan","Mid-American","puntReturnTDs","0"
"2023","Air Force","Mountain West","interceptionYards","162"
"2023","Houston","Big 12","fourthDowns","27"
"2023","Marshall","Sun Belt","thirdDownConversions","56"
"2023","Georgia","SEC","interceptions","7"
"2023","Colorado State","Mountain West","passCompletions","311"
"2023","Oklahoma State","Big 12","interceptionTDs","1"
"2023","Oregon","Pac-12","puntReturns","21"
"2023","Georgia State","Sun Belt","totalYards","5117"
"2023","South Florida","American Athletic","passingTDs","27"
"2023","Louisiana Tech","Conference USA","totalYards","4603"
"2023","Arkansas State","Sun Belt","interceptionTDs","2"
"2023","Georgia Tech","ACC","interceptions","17"
"2023","Coastal Carolina","Sun Belt","thirdDowns","172"
"2023","Mississippi State","SEC","games","12"
"2023","Auburn","SEC","firstDowns","241"
"2023","Northwestern","Big Ten","puntReturns","11"
"2023","Boston College","ACC","games","13"
"2023","LSU","SEC","turnovers","8"
"2023","Georgia Tech","ACC","sacks","22"
"2023","Minnesota","Big Ten","games","13"
"2023","Troy","Sun Belt","rushingAttempts","485"
"2023","Washington","Pac-12","kickReturnTDs","0"
"2023","San José State","Mountain West","kickReturnTDs","0"
"2023","Mississippi State","SEC","fumblesRecovered","5"
"2023","New Mexico","Mountain West","thirdDownConversions","59"
"2023","San Diego State","Mountain West","sacks","18"
"2023","Florida","SEC","rushingAttempts","422"
"2023","Liberty","Conference USA","games","14"
"2023","South Alabama","Sun Belt","rushingYards","2240"
"2023","Penn State","Big Ten","fourthDowns","26"
"2023","UTEP","Conference USA","fumblesLost","6"
"2023","Louisiana Tech","Conference USA","puntReturns","32"
"2023","Central Michigan","Mid-American","passCompletions","183"
"2023","Notre Dame","FBS Independents","puntReturnYards","168"
"2023","Washington State","Pac-12","thirdDowns","159"
"2023","Western Kentucky","Conference USA","fumblesRecovered","9"
"2023","Virginia","ACC","possessionTime","22614"
"2023","UAB","American Athletic","passAttempts","427"
"2023","Vanderbilt","SEC","puntReturnTDs","0"
"2023","Illinois","Big Ten","turnovers","23"
"2023","Georgia State","Sun Belt","interceptionTDs","1"
"2023","Georgia Southern","Sun Belt","fumblesLost","11"
"2023","NC State","ACC","games","13"
"2023","San Diego State","Mountain West","fourthDownConversions","13"
"2023","Missouri","SEC","netPassingYards","3395"
"2023","Arkansas State","Sun Belt","penalties","80"
"2023","UTEP","Conference USA","rushingYards","1732"
"2023","Rutgers","Big Ten","puntReturnTDs","2"
"2023","Syracuse","ACC","kickReturnYards","381"
"2023","Southern Mississippi","Sun Belt","interceptionTDs","0"
"2023","Texas State","Sun Belt","puntReturnYards","100"
"2023","New Mexico","Mountain West","turnovers","15"
"2023","Western Michigan","Mid-American","totalYards","4374"
"2023","Troy","Sun Belt","firstDowns","298"
"2023","Michigan","Big Ten","passAttempts","361"
"2023","TCU","Big 12","puntReturnYards","152"
