"Season","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility"
"2021","Lamonte","McDougle","DL","Washington State","UT San Antonio","2020-11-14T00:00:00.000Z","0.81","3","TBD"
"2021","Tyrone","Lewis","S","Kansas State","Louisiana","2020-11-13T00:00:00.000Z","","3","TBD"
"2021","Kevin","Harris","OLB","Alabama","Georgia Tech","2020-11-13T00:00:00.000Z","0.82","3","TBD"
"2021","Tobias","Little","TE","Louisville","Missouri State","2020-11-13T00:00:00.000Z","","3","Immediate"
"2021","Jamari","Stewart","EDGE","Mississippi State","South Florida","2020-11-12T00:00:00.000Z","","3","TBD"
"2021","Jordan","Kerley","WR","Arizona State","SMU","2020-11-12T00:00:00.000Z","","3","TBD"
"2021","Darriel","Mack","QB","UCF","Old Dominion","2020-11-12T00:00:00.000Z","0.81","3","TBD"
"2021","Jacione","Fugate","S","Charlotte","","2020-11-12T00:00:00.000Z","","2","TBD"
"2021","Dylan","Spencer","OT","Missouri","Jackson State","2020-11-11T00:00:00.000Z","","3","TBD"
"2021","Sean","Fitzgerald","IOL","Coastal Carolina","Missouri State","2020-11-11T00:00:00.000Z","","2","TBD"
"2021","Dontye","Carriere-Williams","CB","Vanderbilt","Texas State","2020-11-11T00:00:00.000Z","","3","Immediate"
"2021","Solomon","Turner","LB","Baylor","Hawai'i","2020-11-11T00:00:00.000Z","","3","TBD"
"2021","Malik","Occiur","S","Western Kentucky","","2020-11-11T00:00:00.000Z","","3","TBD"
"2021","Travez","Moore","WDE","LSU","Arizona State","2020-11-11T00:00:00.000Z","0.82","3","Immediate"
"2021","Tre","Shaw","CB","North Carolina","Western Kentucky","2020-11-11T00:00:00.000Z","","4","TBD"
"2021","Frank","Coppet","S","Vanderbilt","","2020-11-11T00:00:00.000Z","","3","Immediate"
"2021","William","Anglen","S","Colorado","","2020-11-10T00:00:00.000Z","","3","TBD"
"2021","Zack","Dobson","WR","West Virginia","","2020-11-10T00:00:00.000Z","","3","TBD"
"2021","Dylan","Downing","RB","UNLV","Purdue","2020-11-10T00:00:00.000Z","","3","TBD"
"2021","Matthew","Tago","OLB","Oregon State","San José State","2020-11-10T00:00:00.000Z","","3","Immediate"
"2021","Junior","Uzebu","OT","West Virginia","Vanderbilt","2020-11-10T00:00:00.000Z","0.8","3","Immediate"
"2021","Josh","Marsh","LB","Auburn","","2020-11-10T00:00:00.000Z","","3","TBD"
"2021","Frendy","Darelus","EDGE","Buffalo","","2020-11-10T00:00:00.000Z","","2","TBD"
"2021","Kolby","Wyatt","TE","Georgia","Hawai'i","2020-11-10T00:00:00.000Z","","","TBD"
"2021","Kaimana","Wa'a","IOL","Hawai'i","Texas State","2020-11-09T00:00:00.000Z","","2","TBD"
"2021","Zach","Bowers","LB","Hawai'i","","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Tyler","Smith","WR","Western Kentucky","Chattanooga","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Josh","Berry","RB","South Florida","Blinn College","2020-11-09T00:00:00.000Z","","","Immediate"
"2021","Savion","Williams","SDE","Tennessee","Florida A&M","2020-11-09T00:00:00.000Z","","4","Immediate"
"2021","Daraun","McKinney","CB","Iowa","South Dakota","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","John","Stephens","WR","TCU","Louisiana","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Matthew","Flint","LB","North Carolina","Western Kentucky","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Ra'Von","Bonner","RB","Illinois","Temple","2020-11-09T00:00:00.000Z","","3","Immediate"
"2021","Antwan","Collier","CB","UCF","","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Eric","Mitchell","LB","UCF","","2020-11-09T00:00:00.000Z","","3","TBD"
"2021","Isaiah","Green","QB","Marshall","Tennessee State","2020-11-07T00:00:00.000Z","","3","TBD"
"2021","Gerald","Smith","ATH","Ball State","","2020-11-06T00:00:00.000Z","","","TBD"
"2021","Vance","Vallair","CB","UT San Antonio","","2020-11-06T00:00:00.000Z","","3","TBD"
"2021","Martin","Laham","WR","Holy Cross","UMass","2020-11-05T00:00:00.000Z","","","Immediate"
"2021","Kareem","Walker","RB","Mississippi State","South Alabama","2020-11-05T00:00:00.000Z","","3","Immediate"
"2021","Kenny","Turnier","WDE","UCF","TCU","2020-11-05T00:00:00.000Z","0.82","3","Immediate"
"2021","Jamal","Holloway","EDGE","UNLV","","2020-11-05T00:00:00.000Z","","3","TBD"
"2021","Greg","Ross","CB","Iowa State","James Madison","2020-11-04T00:00:00.000Z","","3","Immediate"
"2021","Jonathan","Alexander","S","Kansas State","Mississippi State","2020-11-04T00:00:00.000Z","","3","TBD"
"2021","Brian","Foley","OG","Holy Cross","Duke","2020-11-03T00:00:00.000Z","0.8","3","Immediate"
"2021","Thomas","Grayson","RB","Kansas State","Central Oklahoma","2020-11-03T00:00:00.000Z","","3","TBD"
"2021","Matthew","Pola-Mao","DL","Kansas State","Arizona State","2020-11-03T00:00:00.000Z","","3","TBD"
"2021","Aaron","Kelly","S","UMass","","2020-11-03T00:00:00.000Z","","","TBD"
"2021","Mo","Edwards","WR","South Alabama","Eastern Kentucky","2020-11-03T00:00:00.000Z","","3","TBD"
"2021","Nyles","Gaddy","EDGE","Tennessee","Jackson State","2020-11-03T00:00:00.000Z","","","Immediate"
"2021","Calvin","Lockett","WR","Iowa","","2020-11-03T00:00:00.000Z","","3","TBD"
"2021","Jonathan","Timmons","IOL","Charlotte","","2020-11-03T00:00:00.000Z","","2","TBD"
"2021","Aubrey","Miller","LB","Missouri","Jackson State","2020-11-03T00:00:00.000Z","","3","TBD"
"2021","Kofi","Wardlow","EDGE","Notre Dame","Charlotte","2020-11-03T00:00:00.000Z","","3","Immediate"
"2021","Keeath","Magee II","ILB","Texas A&M","College of Charleston","2020-11-03T00:00:00.000Z","","2","Immediate"
"2021","Tyrik","Henderson","CB","Northern Illinois","","2020-11-02T00:00:00.000Z","","3","TBD"
"2021","Terrance","Gipson","DUAL","SMU","Blinn College","2020-11-02T00:00:00.000Z","","","Immediate"
"2021","Kevin","Davis","WR","UAB","","2020-11-02T00:00:00.000Z","","3","TBD"
"2021","Bronson","Boyd","CB","Utah","","2020-11-02T00:00:00.000Z","","3","TBD"
"2021","Zak","Simon","WR","UMass","","2020-11-02T00:00:00.000Z","","3","TBD"
"2021","Tank","Robinson","S","East Carolina","Charlotte","2020-11-02T00:00:00.000Z","","3","Immediate"
"2021","Jernard","Phillips","WR","South Florida","","2020-11-02T00:00:00.000Z","","3","TBD"
"2021","Will","Ross","K","South Carolina","Virginia Tech","2020-11-01T00:00:00.000Z","","","TBD"
"2021","Chris","Kolarevic","ILB","Northern Iowa","Nebraska","2020-10-30T00:00:00.000Z","0.81","3","Immediate"
"2021","Chandler","Zavala","IOL","Fairmont State","NC State","2020-10-30T00:00:00.000Z","0.82","3","Immediate"
"2021","Cornelius","Evans","LB","Georgia Tech","","2020-10-30T00:00:00.000Z","","3","TBD"
"2021","Zachari","Jackson","WR","Louisiana Monroe","Louisiana Monroe","2020-10-30T00:00:00.000Z","","3","TBD"
"2021","Tre","Lawson","DL","Mississippi State","","2020-10-29T00:00:00.000Z","","3","TBD"
"2021","Logan","Wilson","CB","Louisiana Monroe","North Texas","2020-10-29T00:00:00.000Z","","3","TBD"
"2021","Jahmon","McClendon","RB","UCLA","Southeastern Louisiana","2020-10-29T00:00:00.000Z","","3","TBD"
"2021","Yahweh","Jeudy","LB","Iowa","","2020-10-29T00:00:00.000Z","","3","TBD"
"2021","Shadrick","Byrd","RB","Iowa","Charlotte","2020-10-29T00:00:00.000Z","","3","TBD"
"2021","Tevailance","Hunt","WR","TCU","Arkansas State","2020-10-29T00:00:00.000Z","0.81","3","TBD"
"2021","Ja'Mion","Franklin","DT","Notre Dame","Duke","2020-10-29T00:00:00.000Z","0.8","3","TBD"
"2021","Benjamin","Sapp III","S","Minnesota","Northern Iowa","2020-10-29T00:00:00.000Z","","3","Immediate"
"2021","Maurice","Massey","WR","Missouri","","2020-10-28T00:00:00.000Z","","3","TBD"
"2021","Deondrick","Glass","RB","Oklahoma State","","2020-10-28T00:00:00.000Z","0.83","3","TBD"
"2021","EJ","Ndoma-Ogar","IOL","Oklahoma","Missouri","2020-10-28T00:00:00.000Z","0.81","3","TBD"
"2021","Dimitrios","Mitsopoulos","WR","Miami (OH)","","2020-10-27T00:00:00.000Z","","3","TBD"
"2021","Ton'Quez","Ball","CB","Tulane","","2020-10-27T00:00:00.000Z","","3","TBD"
"2021","Nick","Pendley","OG","Mississippi State","Georgia Tech","2020-10-27T00:00:00.000Z","0.8","3","TBD"
"2021","Cooper","Lucas","LB","Arkansas State","","2020-10-27T00:00:00.000Z","","","TBD"
"2021","Jalen","Mayden","DUAL","Mississippi State","San Diego State","2020-10-27T00:00:00.000Z","","4","TBD"
"2021","Nick","Roberts","S","South Florida","","2020-10-27T00:00:00.000Z","","3","TBD"
"2021","Kelton","Dawson","DL","Georgia Tech","","2020-10-27T00:00:00.000Z","","3","Immediate"
"2021","Demarcus","Governor","CB","Central Michigan","Northern Iowa","2020-10-26T00:00:00.000Z","","3","TBD"
"2021","Eli","Williams","QB","TCU","","2020-10-26T00:00:00.000Z","","3","TBD"
"2021","Byron","Vaughns","LB","Texas","Utah State","2020-10-25T00:00:00.000Z","","3","TBD"
"2021","Isaiah","Montgomery","WR","Tennessee","Jacksonville State","2020-10-22T00:00:00.000Z","","","Immediate"
"2021","Devyn","Butler","CB","Texas Tech","","2020-10-22T00:00:00.000Z","","2","TBD"
"2021","Seun","Oluwatimi","DL","Maryland","","2020-10-22T00:00:00.000Z","","","TBD"
"2021","Tyran","Hunt","OT","Maryland","Old Dominion","2020-10-22T00:00:00.000Z","","3","TBD"
"2021","Brandon","Hill","LB","Duke","","2020-10-22T00:00:00.000Z","","3","Immediate"
"2021","Tavian","Mayo","CB","West Virginia","","2020-10-21T00:00:00.000Z","","3","TBD"
"2021","Simon","Gonzalez","TE","Texas Tech","SMU","2020-10-21T00:00:00.000Z","","3","TBD"
"2021","Jordan","Oliver","CB","Louisiana Monroe","","2020-10-21T00:00:00.000Z","","2","TBD"
"2021","Zacchaeus","McKinney","DL","Oklahoma","Hawai'i","2020-10-21T00:00:00.000Z","","3","TBD"
"2021","Garnett","Burke","S","North Texas","Blinn College","2020-10-20T00:00:00.000Z","","3","Immediate"
"2021","Daquon","Green","WR","Murray State","","2020-10-20T00:00:00.000Z","","4","Immediate"
"2021","Garrett","Shrader","DUAL","Mississippi State","Syracuse","2020-10-20T00:00:00.000Z","0.8","3","TBD"
"2021","T.J.","Green","RB","Utah","Liberty","2020-10-20T00:00:00.000Z","","3","TBD"
"2021","Charles","Thomas","LB","Michigan","","2020-10-19T00:00:00.000Z","","3","TBD"
"2021","Devin","Baldwin","SDE","Rutgers","UMass","2020-10-19T00:00:00.000Z","","3","Immediate"
"2021","Nick","Orekoya","RB","UMass","","2020-10-18T00:00:00.000Z","","","Immediate"
"2021","Billy","Ross","OT","North Carolina","Marshall","2020-10-18T00:00:00.000Z","0.8","3","TBD"
"2021","Jahaziel","Lee","OT","Georgia Tech","Utah State","2020-10-16T00:00:00.000Z","","2","TBD"
"2021","Dariyan","Wiley","WR","UMass","Louisiana Monroe","2020-10-15T00:00:00.000Z","","3","PendingAppeal"
"2021","Dylan","Thomas","WR","TCU","Northern Colorado","2020-10-15T00:00:00.000Z","","3","Immediate"
"2021","Marcus","Romboli","DL","Central Michigan","","2020-10-14T00:00:00.000Z","","2","TBD"
"2021","Al'dontre","Davis","WR","TCU","Nicholls","2020-10-14T00:00:00.000Z","","3","TBD"
"2021","Skyler","Thomas","S","Washington State","Liberty","2020-10-14T00:00:00.000Z","","3","TBD"
"2021","Gabe","Garber","ATH","Kansas","Kansas State","2020-10-13T00:00:00.000Z","","","TBD"
"2021","TJ","Goodwin","PRO","UTEP","","2020-10-13T00:00:00.000Z","","","TBD"
"2021","Quincy","Lenton","S","Florida","","2020-10-13T00:00:00.000Z","","3","Immediate"
"2021","D.J.","Ford","S","North Carolina","East Carolina","2020-10-13T00:00:00.000Z","","3","Immediate"
"2021","Jonah","Morris","WR","Akron","Northern Colorado","2020-10-12T00:00:00.000Z","","3","Immediate"
"2021","CJ","Boone","WR","Missouri","New Mexico","2020-10-12T00:00:00.000Z","","3","TBD"
"2021","Jaylen","Dixon","WR","Utah","Utah","2020-10-12T00:00:00.000Z","","3","Immediate"
"2021","Ethan","Rinke","WDE","Tennessee","South Alabama","2020-10-11T00:00:00.000Z","","3","Immediate"
"2021","Jayme","Simmons","OT","UAB","","2020-10-09T00:00:00.000Z","","3","TBD"
"2021","Antwuan","Branch","RB","North Carolina","","2020-10-09T00:00:00.000Z","","3","TBD"
"2021","Eric","Cuffee","CB","New Mexico","","2020-10-08T00:00:00.000Z","","3","Immediate"
"2021","Sione","Lund","ILB","Utah","","2020-10-07T00:00:00.000Z","","4","TBD"
"2021","Kennique","Bonner-Steward","QB","Temple","Independence C.C.","2020-10-07T00:00:00.000Z","","3","Immediate"
"2021","Jaison","Fournet","IOL","East Carolina","","2020-10-07T00:00:00.000Z","","","TBD"
"2021","Xavier","Steele","OLB","UMass","Arizona State","2020-10-07T00:00:00.000Z","","2","Immediate"
"2021","Chinedu","Ogbonna","LB","UMass","","2020-10-07T00:00:00.000Z","","3","Immediate"
"2021","Myles","Wolfolk","S","North Carolina","Bowie State","2020-10-07T00:00:00.000Z","","3","TBD"
"2021","Montra","Edwards","DL","Missouri","Southern Mississippi","2020-10-06T00:00:00.000Z","","3","TBD"
"2021","Harold","Joiner","RB","Auburn","Michigan State","2020-10-06T00:00:00.000Z","0.81","3","Immediate"
"2021","Peter","Hayes-Patrick","RB","Akron","","2020-10-05T00:00:00.000Z","","3","TBD"
"2021","Andrew","Johnson","LB","Oregon","Georgia Southern","2020-10-04T00:00:00.000Z","","3","TBD"
"2021","Keilan","Knight","CB","UAB","","2020-10-02T00:00:00.000Z","","","TBD"
"2021","Osman","Savage","LB","Michigan","Alabama A&M","2020-10-01T00:00:00.000Z","","4","TBD"
"2021","Chance","Cover","LB","Texas Tech","","2020-10-01T00:00:00.000Z","","3","TBD"
"2021","Adam","Cousins","WR","UTEP","","2020-09-30T00:00:00.000Z","","2","TBD"
"2021","Hayden","Metcalf","WR","Illinois","","2020-09-30T00:00:00.000Z","","","TBD"
"2021","Ronald","Triplette","EDGE","Kansas State","UT San Antonio","2020-09-30T00:00:00.000Z","","3","Immediate"
"2021","Yontez","Jarrell","OT","Charlotte","","2020-09-30T00:00:00.000Z","","2","TBD"
"2021","Dylan","Hall","EDGE","Boise State","","2020-09-30T00:00:00.000Z","","","TBD"
"2021","Jarrett","Paul","S","Rutgers","","2020-09-30T00:00:00.000Z","","3","TBD"
"2021","Edwin","Carter","WR","Illinois","","2020-09-30T00:00:00.000Z","","3","TBD"
"2021","Luke","Magliozzi","P","Connecticut","Troy","2020-09-29T00:00:00.000Z","","","TBD"
"2021","Jordan","Hendy","CB","Toledo","Pittsburg State","2020-09-29T00:00:00.000Z","","3","TBD"
"2021","Clifford","Chattman","CB","Texas A&M","UT San Antonio","2020-09-29T00:00:00.000Z","","3","Immediate"
"2021","Marquis","McCoy","WR","Southern Mississippi","","2020-09-28T00:00:00.000Z","","3","TBD"
"2021","Jon","Denny","OG","Washington State","Idaho","2020-09-28T00:00:00.000Z","","2","TBD"
"2021","Eddie","McDoom","WR","South Florida","","2020-09-28T00:00:00.000Z","","3","Immediate"
"2021","Stuart","Head","S","Stanford","Appalachian State","2020-09-28T00:00:00.000Z","","3","Immediate"
"2021","Dylan","Boles","DL","Stanford","Northern Iowa","2020-09-25T00:00:00.000Z","","2","Immediate"
"2021","Eric","Gallegos","CB","Oklahoma","","2020-09-24T00:00:00.000Z","","","TBD"
"2021","Rob","Cummins","DL","Texas","","2020-09-24T00:00:00.000Z","","3","TBD"
"2021","Jahcour","Pearson","WR","Western Kentucky","Ole Miss","2020-09-24T00:00:00.000Z","0.83","3","Immediate"
"2021","Javorrius","Selmon","CB","Mississippi State","Jackson State","2020-09-23T00:00:00.000Z","","3","TBD"
"2021","Jay","Williams","OT","Florida State","Florida A&M","2020-09-23T00:00:00.000Z","","3","Immediate"
"2021","Tahji","Gilbert","DL","Georgia State","","2020-09-23T00:00:00.000Z","","3","TBD"
"2021","Kylan","Wilborn","EDGE","Arizona","UNLV","2020-09-23T00:00:00.000Z","","3","Immediate"
"2021","DeMarrquese","Hayes","OLB","Kansas State","Texas State","2020-09-22T00:00:00.000Z","","3","TBD"
"2021","Brady","Buell","K","Central Michigan","","2020-09-22T00:00:00.000Z","","2","TBD"
"2021","Kyiev","Bennermon","DL","Boston College","North Carolina A&T","2020-09-22T00:00:00.000Z","","3","TBD"
"2021","Colin","Anderson","LB","Vanderbilt","","2020-09-22T00:00:00.000Z","","3","Immediate"
"2021","Keion","Wakefield","WR","West Virginia","","2020-09-21T00:00:00.000Z","","3","Immediate"
"2021","Kyle","McNamara","WR","Michigan","Western Kentucky","2020-09-21T00:00:00.000Z","","2","TBD"
"2021","Jorell","Baum","EDGE","Old Dominion","","2020-09-21T00:00:00.000Z","","3","TBD"
"2021","Mason","Cholewa","DL","UCF","James Madison","2020-09-21T00:00:00.000Z","","3","TBD"
"2021","Lawuan","Axel","CB","Chadron State","","2020-09-18T00:00:00.000Z","","","Immediate"
"2021","Tagg","Bullock","EDGE","East Carolina","North Carolina A&T","2020-09-17T00:00:00.000Z","","","TBD"
"2021","Jamarcus","Chatman","DL","Florida State","Troy","2020-09-17T00:00:00.000Z","0.8","3","TBD"
"2021","Scott","Boylan","WR","Brown","Duke","2020-09-16T00:00:00.000Z","","","Immediate"
"2021","Brandon","Taylor","DL","Penn State","","2020-09-16T00:00:00.000Z","","3","TBD"
"2021","Reginald","Johnson","WR","Louisiana","","2020-09-16T00:00:00.000Z","","3","TBD"
"2021","Jackson","Lowe","TE","Tennessee","Jacksonville State","2020-09-16T00:00:00.000Z","","4","Immediate"
"2021","Robert","King","CB","Connecticut","","2020-09-16T00:00:00.000Z","","2","TBD"
"2021","Carson","Welch","QB","SMU","","2020-09-15T00:00:00.000Z","","3","TBD"
"2021","Christian","Williams","CB","Miami","South Florida","2020-09-15T00:00:00.000Z","","4","TBD"
"2021","Elijah","Campbell","DL","Georgia Southern","","2020-09-15T00:00:00.000Z","","3","TBD"
"2021","Rashaad","Harding","LB","Louisiana Monroe","Liberty","2020-09-15T00:00:00.000Z","","3","TBD"
"2021","Isaiah","Bolden","WR","Florida State","Jackson State","2020-09-15T00:00:00.000Z","","4","TBD"
"2021","Tre","Douglas","S","Vanderbilt","Coastal Carolina","2020-09-15T00:00:00.000Z","","3","TBD"
"2021","Clifton","McDowell","QB","Louisiana","","2020-09-14T00:00:00.000Z","","3","TBD"
"2021","Cosmas","Kwete","OLB","Washington State","Northern Arizona","2020-09-14T00:00:00.000Z","","3","TBD"
"2021","James","Foster","DUAL","Texas A&M","Charlotte","2020-09-14T00:00:00.000Z","0.8","3","TBD"
"2021","Tae","Daley","S","Vanderbilt","Virginia Tech","2020-09-14T00:00:00.000Z","0.82","3","Immediate"
"2021","Trennan","Carlson","LB","Utah","Northern Iowa","2020-09-12T00:00:00.000Z","","3","TBD"
"2021","Taylor","Powell","QB","Missouri","Troy","2020-09-11T00:00:00.000Z","0.8","3","Immediate"
"2021","Vincent","Thomas","S","Navy","Maine","2020-09-10T00:00:00.000Z","","2","TBD"
"2021","Logan","Arnold","DL","Nevada","Colorado Mesa","2020-09-10T00:00:00.000Z","","2","TBD"
"2021","Sean","Auwae","IOL","Vanderbilt","Tennessee State","2020-09-10T00:00:00.000Z","","3","Immediate"
"2021","Hunter","Goetz","S","Liberty","","2020-09-09T00:00:00.000Z","","","TBD"
"2021","Devon","Wharton","CB","Western Kentucky","","2020-09-09T00:00:00.000Z","","2","Immediate"
"2021","Drew","Homschek","S","North Carolina","","2020-09-08T00:00:00.000Z","","","TBD"
"2021","Jared","Martino","RB","UMass","Independence C.C.","2020-09-08T00:00:00.000Z","","","Immediate"
"2021","Jacquez","Sloan","WR","Western Kentucky","","2020-09-08T00:00:00.000Z","","2","TBD"
"2021","Jordan","Genmark Heath","S","Notre Dame","UCLA","2020-09-08T00:00:00.000Z","0.82","3","Immediate"
"2021","Joseph","Ozougwu","LB","North Texas","Arkansas State","2020-09-08T00:00:00.000Z","","2","Immediate"
"2021","Elijah","Lilly","WR","New Mexico","Idaho","2020-09-08T00:00:00.000Z","","","Immediate"
"2021","Kentrail","Moran","RB","New Mexico","","2020-09-08T00:00:00.000Z","","3","Immediate"
"2021","Trey","Davis","CB","Washington State","","2020-09-07T00:00:00.000Z","","3","TBD"
"2021","Kassidy","Woods","WR","Washington State","Northern Colorado","2020-09-07T00:00:00.000Z","","3","TBD"
"2021","Bryson","Richardson","S","North Carolina","UMass","2020-09-07T00:00:00.000Z","","3","Immediate"
"2021","Mike","Pettway","WR","Washington State","Jacksonville State","2020-09-06T00:00:00.000Z","","3","TBD"
"2021","Rashie","Hodge","LB","New Mexico State","Arizona","2020-09-04T00:00:00.000Z","0.8","3","TBD"
"2021","Tae'Aviion","Gray","LB","South Florida","","2020-09-04T00:00:00.000Z","","3","TBD"
"2021","JR","Tran-Reno","RB","Vanderbilt","Samford","2020-09-02T00:00:00.000Z","","3","TBD"
"2021","Dylan","Meeks","EDGE","Akron","","2020-09-02T00:00:00.000Z","","3","Immediate"
"2021","Andrew","Lawson","IOL","Old Dominion","","2020-09-02T00:00:00.000Z","","2","TBD"
"2021","Kaiden","Bennett","DUAL","Nevada","Sacramento State","2020-09-01T00:00:00.000Z","","3","TBD"
"2021","Jack","Bouwmeester","P","Michigan State","","2020-09-01T00:00:00.000Z","","3","TBD"
"2021","T.K.","McLendon","EDGE","LSU","Eastern Kentucky","2020-09-01T00:00:00.000Z","","3","Immediate"
"2021","Marcus","Joyner","TE","Old Dominion","Towson","2020-09-01T00:00:00.000Z","","2","Immediate"
"2021","Jason","Edwards","RB","West Virginia","","2020-08-31T00:00:00.000Z","","","TBD"
"2021","Jacobi","Hearn","LB","New Mexico","Murray State","2020-08-31T00:00:00.000Z","","2","Immediate"
"2021","Shannon","Showers","S","Southern Mississippi","West Florida","2020-08-31T00:00:00.000Z","","2","TBD"
"2021","Jaohne","Duggan","DL","Rutgers","Duquesne","2020-08-31T00:00:00.000Z","","3","TBD"
"2021","Juwan","Ross","DL","Old Dominion","East Tennessee State","2020-08-31T00:00:00.000Z","","2","Immediate"
"2021","Jack","Smith","QB","Arizona State","Central Washington","2020-08-30T00:00:00.000Z","","3","TBD"
"2021","Jack","del Rio","LB","Rutgers","","2020-08-29T00:00:00.000Z","","3","TBD"
"2021","Brandon","Burton","S","New Mexico","Murray State","2020-08-28T00:00:00.000Z","","4","Immediate"
"2021","Tyquan","Johnson","WR","South Carolina","","2020-08-28T00:00:00.000Z","","3","TBD"
"2021","Terin","Adams","CB","Utah State","Western Illinois","2020-08-26T00:00:00.000Z","","","TBD"
"2021","PK","Kier","RB","Virginia","","2020-08-26T00:00:00.000Z","","3","TBD"
"2021","Malcolm","Robinson","DL","Minnesota","","2020-08-26T00:00:00.000Z","","3","Immediate"
"2021","Isaiah","Bean","EDGE","Kansas","","2020-08-26T00:00:00.000Z","","3","Immediate"
"2021","Antione","Frazier","OT","Kansas","Northern Iowa","2020-08-26T00:00:00.000Z","","3","Immediate"
"2021","Eli","Johnson","IOL","Ole Miss","New Mexico State","2020-08-26T00:00:00.000Z","0.8","3","Immediate"
"2021","Kuj","Tapusoa","RB","BYU","","2020-08-25T00:00:00.000Z","","3","TBD"
"2021","Rahmon","Hart","WR","Ball State","Duquesne","2020-08-25T00:00:00.000Z","","3","TBD"
"2021","Isaiah","Robertson","S","Notre Dame","","2020-08-25T00:00:00.000Z","","4","Immediate"
"2021","Eric","Sutton","CB","SMU","Texas State","2020-08-25T00:00:00.000Z","","3","TBD"
"2021","Davis","DiVall","IOL","Baylor","Arizona","2020-08-24T00:00:00.000Z","","3","Immediate"
"2021","Jarious","Abercrombie","OT","Tennessee","Illinois State","2020-08-24T00:00:00.000Z","","","Immediate"
"2021","Rodrick","Fisher","WR","Washington State","","2020-08-24T00:00:00.000Z","","4","TBD"
"2021","Taury","Dixon","CB","Mississippi State","","2020-08-24T00:00:00.000Z","","","TBD"
"2021","Chandler","Anthony","OT","North Texas","Oklahoma State","2020-08-24T00:00:00.000Z","0.81","3","Immediate"
"2021","Tony","Gray","OT","UCF","Jackson State","2020-08-22T00:00:00.000Z","","3","TBD"
"2021","Jaquan","Yulee","LB","Marshall","","2020-08-21T00:00:00.000Z","","4","TBD"
"2021","Emmanuel","Jones","EDGE","Colorado State","Colorado State","2020-08-21T00:00:00.000Z","","2","TBD"
"2021","Tyrese","Mack","WR","Utah State","Nevada","2020-08-20T00:00:00.000Z","","","TBD"
"2021","Jordan","Jones","LB","UAB","","2020-08-20T00:00:00.000Z","","2","TBD"
"2021","Shannon","Carswell","DL","Southern Mississippi","","2020-08-20T00:00:00.000Z","","3","TBD"
"2021","Gilberto","Torres","RB","UMass","","2020-08-20T00:00:00.000Z","","","TBD"
"2021","Dontae","Keys","IOL","North Carolina A&T","","2020-08-19T00:00:00.000Z","","","TBD"
"2021","Brenden","Schooler","WR","Arizona","Texas","2020-08-19T00:00:00.000Z","","3","Immediate"
"2021","Garrett","Crawford","EDGE","Southern Mississippi","Southeastern Louisiana","2020-08-19T00:00:00.000Z","","2","TBD"
"2021","RJ","Harvey Jr.","DUAL","Virginia","UCF","2020-08-19T00:00:00.000Z","","3","TBD"
"2021","John","Olmstead","OT","Notre Dame","Lafayette","2020-08-19T00:00:00.000Z","","4","TBD"
"2021","Colin","Schooler","LB","Arizona","Texas Tech","2020-08-19T00:00:00.000Z","","3","Immediate"
"2021","Justin","Thomas","DL","LSU","UAB","2020-08-19T00:00:00.000Z","0.8","3","TBD"
"2021","Romel","Goston","CB","Northern Illinois","","2020-08-18T00:00:00.000Z","","3","TBD"
"2021","Javasia","Brunson","DL","Nevada","","2020-08-18T00:00:00.000Z","","3","TBD"
"2021","Trey","McBride","TE","Colorado State","Colorado State","2020-08-18T00:00:00.000Z","","3","TBD"
"2021","TyRae","Thornton","CB","Rice","North Texas","2020-08-18T00:00:00.000Z","","2","Immediate"
"2021","Steven","Anderson","RB","Southern Mississippi","Tulsa","2020-08-18T00:00:00.000Z","","3","TBD"
"2021","Kasim","Hill","PRO","Tennessee","Rhode Island","2020-08-17T00:00:00.000Z","","4","Immediate"
"2021","Armon","Williams","DL","South Florida","Colorado Mesa","2020-08-17T00:00:00.000Z","","3","TBD"
"2021","Racheem","Booth","LB","Southern Mississippi","Southern Mississippi","2020-08-17T00:00:00.000Z","","3","Immediate"
"2021","DJ","Turner","WR","Maryland","Pittsburgh","2020-08-17T00:00:00.000Z","","3","TBD"
"2021","Jordan","Anthony","LB","Michigan","Troy","2020-08-15T00:00:00.000Z","0.81","3","Immediate"
"2021","Vincent","Amendola","QB","North Carolina","Towson","2020-08-13T00:00:00.000Z","","","TBD"
"2021","Antwain","Walker","CB","Northern Illinois","","2020-08-13T00:00:00.000Z","","3","PendingAppeal"
"2021","Bryce","Bray","IOL","Oklahoma State","Tulsa","2020-08-13T00:00:00.000Z","0.81","3","TBD"
"2021","Cade","Johnson","WR","South Dakota State","","2020-08-11T00:00:00.000Z","","","Immediate"
"2021","Dakari","Bickham","DL","UTEP","North Alabama","2020-08-11T00:00:00.000Z","","2","TBD"
"2021","Keyshawn","Paul","CB","Connecticut","Temple","2020-08-11T00:00:00.000Z","","2","PendingAppeal"
"2021","Jaquan","Henderson","EDGE","Georgia Tech","","2020-08-10T00:00:00.000Z","","3","Immediate"
