Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
2023,4567219,Owen Pappoe,LB,Auburn,Big Ten,,,,,,,,,,1.0,,,,,0.0,1.0,,,0.0,,,2.0,,2.0,1.0,4.0,56.0,,0.0,6.0,93.0,,,1.0,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567220,Zion Puckett,S,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,7.0,,0.0,2.0,15.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567222,Nehemiah Pritchett,CB,Auburn,Big Ten,,,,,,,,,,48.0,,,,,,1.0,,,,,,10.0,,0.0,,0.0,17.0,,0.0,0.0,25.0,,,48.0,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567223,Mark-Antony Richards,RB,Auburn,Big Ten,0.0266,0.0,0.0539,0.0333,0.028,0.013,0.032,0.013,,18.0,20.0,,,,,,,32.0,,1.0,,,,,,,,,0.0,,,,,94.0,,3.8,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,4.0,Yes
2023,4567224,Colby Wooden,DE,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,6.0,,3.5,19.0,,0.0,9.0,41.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567225,Jaylin Simpson,CB,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,0.0,10.0,,0.0,1.0,14.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567226,Derick Hall,LB,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,4.0,16.0,,0.0,4.0,21.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567229,OC Brothers,LB,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567235,Luke Deal,TE,Auburn,Big Ten,0.0027,0.0052,0.0,0.0,0.008,0.0,0.0,0.008,,,,,,,,,,7.0,,,,,,,2.0,,,,0.0,,,,,11.0,,,,5.5,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567237,Stone Handy,LB,Auburn,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,0.0,2.0,3.0,,,,,,,,West,4.7,11,6,5,0,10,6,4,0,5,4,1,0,5,2,3,0,228,3,11,2,4,11,1,278,7,0,497,23,2422,362,216,9,12,64,556,18967,0,78,8,392,16,1788,26,62,71,158,4210,9,,No
2023,4567238,Jon Haynes,DB,Ole Miss,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,1.0,,2.0,,0.0,18.0,,0.0,0.5,31.0,,,0.0,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567239,Jalen Jordan,S,Ole Miss,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,0.0,2.0,0.0,31.0,,0.0,1.5,53.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567240,Dontario Drummond,WR,Ole Miss,Big Ten,0.049,0.1115,0.0,0.0518,0.045,0.053,0.03,0.061,1.0,9.0,,1.0,,,,0.0,,66.0,,3.0,1.0,0.0,,0.0,25.0,0.0,1.0,,7.0,0.0,1.0,,,489.0,45.0,,,16.7,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567242,Sam Williams,DL,Ole Miss,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,4.0,24.0,,0.0,8.0,39.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567244,Jadon Jackson,WR,Ole Miss,Big Ten,0.0084,0.0191,0.0,0.0122,0.004,0.008,0.005,0.005,,,,,,,,,,21.0,,,,,,,5.0,,,,0.0,,,,,42.0,,,,8.4,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567245,Jamar Richardson,CB,Ole Miss,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,1.0,5.0,,0.0,1.0,10.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567246,Snoop Conner,RB,Ole Miss,Big Ten,0.1401,0.0382,0.22,0.1402,0.138,0.122,0.197,0.102,,13.3,93.0,,,,,,,81.0,,3.0,,0.0,,0.0,12.0,0.0,0.0,,8.0,0.0,1.0,,,544.0,,4.5,,6.9,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567249,Ashanti Cistrunk,LB,Ole Miss,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.5,15.0,,0.0,0.5,32.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567251,Lakia Henry,LB,Ole Miss,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,2.5,28.0,,0.0,5.0,62.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567252,Brandon Mack,DL,Ole Miss,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,2.0,6.0,,,,,,,,West,4.2,10,5,5,0,9,4,5,0,5,2,3,0,4,2,2,0,276,22,33,4,7,10,0,50,14,0,328,17,3450,335,238,6,30,60,516,16700,0,51,7,461,23,2116,16,47,70,141,5566,18,,No
2023,4567399,Kaiir Elam,CB,Florida,Big Ten,,,,,,,,,,0.0,,,,,0.0,2.0,,,0.0,,,11.0,,0.0,1.0,0.0,28.0,,0.0,1.0,39.0,,,0.0,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567400,Nay'Quan Wright,RB,Florida,Big Ten,0.0829,0.0376,0.146,0.0829,0.112,0.035,0.084,0.082,,8.0,54.0,,,,1.0,,,101.0,1.0,5.0,,,,,19.0,,,,2.0,,,,,472.0,,3.9,,11.5,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567402,Keon Zipperer,TE,Florida,Big Ten,0.0104,0.0178,0.0,0.0046,0.022,0.007,0.023,0.009,,10.5,,,,,,,,52.0,,2.0,,,,,11.0,,,,2.0,,,,,166.0,,,,13.2,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567403,Mohamoud Diabate,LB,Florida,Big Ten,,,,,,,,,,14.0,,,,,,1.0,,,,,,1.0,,5.0,,1.5,33.0,,0.0,7.0,67.0,,,14.0,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567404,Jaydon Hill,CB,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,,0.0,10.0,,0.0,0.0,14.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567405,Chester Kimbrough,DB,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,5.0,,0.0,0.0,7.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567406,Ty'Ron Hopper,LB,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,5.0,,0.0,1.0,13.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567407,Jesiah Pierre,LB,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.5,8.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,3.0,Yes
2023,4567415,Trent Whittemore,WR,Florida,Big Ten,0.0127,0.0178,0.0055,0.0161,0.007,0.014,0.014,0.009,,,1.0,,,,1.0,,,26.0,0.0,,,,,,10.0,,,,1.0,,,,,126.0,,-2.0,,12.8,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567416,Ja'Markis Weston,S,Florida,Big Ten,,,,,,,,,,,,,,,,,,13.0,,,,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,13.0,,,,13.0,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567417,Khris Bogle,DL,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3.5,10.0,,0.0,4.0,27.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567418,Lloyd Summerall,DE,Florida,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,8.0,12,8,4,0,11,8,3,0,5,4,1,0,4,3,1,0,316,7,12,9,6,12,0,84,10,0,272,17,4543,473,321,9,46,66,557,22351,1,139,11,367,12,1576,33,72,70,141,6119,19,,No
2023,4567529,Gabe Jeudy-Lally,DB,Vanderbilt,Big Ten,,,,,,,,,,30.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,8.0,,0.0,1.0,11.0,,,30.0,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567531,Justin Harris,S,Vanderbilt,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,3.0,,0.0,0.0,9.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567533,Keyon Henry-Brooks,RB,Vanderbilt,Big Ten,,,,,,,,,,,118.0,,,,2.0,,,75.0,2.0,,,,,,27.0,,,,2.0,,,,,738.0,,4.1,,9.6,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,3.0,Yes
2023,4567534,Jaylen Mahoney,DB,Vanderbilt,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,2.0,,0.0,1.0,0.0,33.0,,0.0,2.0,57.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567535,Anfernee Orji,LB,Vanderbilt,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,1.0,30.0,,0.0,1.5,65.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567536,Jared Wheatley,P,Vanderbilt,Big Ten,,,,,,,,,,,,,,,,,0.0,55.0,,5.0,,,,,,,,0.0,,,,,,166.0,,,33.2,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567537,Christian James,DL,Vanderbilt,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,1.0,11.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567538,Daevion Davis,DL,Vanderbilt,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,2.0,1.0,0.5,5.0,,0.0,0.5,19.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567543,Justin Ball,TE,Vanderbilt,Big Ten,0.0018,0.0037,0.0,0.0,0.006,0.0,0.0,0.005,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,,-3.0,,,,-3.0,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567545,Jayden Harrison,WR,Vanderbilt,Big Ten,0.0108,0.022,0.0,0.0043,0.017,0.016,0.007,0.022,,15.7,,,,,1.0,,,52.0,1.0,9.0,,,,,6.0,,,,0.0,,,,,170.0,,,,4.8,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,3.0,Yes
2023,4567546,Nate Clifton,DE,Vanderbilt,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2.0,,0.0,1.0,6.0,,,,,,,,East,1.1,9,0,9,0,9,0,9,0,5,0,5,0,4,0,4,0,180,12,20,6,8,9,0,32,11,0,336,20,1979,300,192,2,13,42,343,16028,0,46,5,330,4,980,13,33,55,139,2959,17,,No
2023,4567961,DJ Daniel,DB,Georgia,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,8.0,,0.0,1.0,9.0,,,,,,,,East,7.5,10,8,2,0,9,7,2,0,3,3,0,0,5,4,1,0,209,6,13,4,4,10,2,185,11,0,594,20,2496,306,178,9,19,54,513,18022,0,136,17,377,18,1742,33,61,62,135,4238,15,,No
2023,4567962,Jermaine Johnson,DE,Georgia,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4.0,7.0,,0.0,4.0,11.0,,,,,,,,East,7.5,10,8,2,0,9,7,2,0,3,3,0,0,5,4,1,0,209,6,13,4,4,10,2,185,11,0,594,20,2496,306,178,9,19,54,513,18022,0,136,17,377,18,1742,33,61,62,135,4238,15,,No
2023,4567963,Tramel Walthour,DL,Georgia,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,East,7.5,10,8,2,0,9,7,2,0,3,3,0,0,5,4,1,0,209,6,13,4,4,10,2,185,11,0,594,20,2496,306,178,9,19,54,513,18022,0,136,17,377,18,1742,33,61,62,135,4238,15,,No
2023,4567978,Marquez Bembry,LB,Kentucky,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,18.0,,0.0,0.0,27.0,,,,,,,,East,5.7,11,5,6,0,10,4,6,0,5,3,2,0,5,1,4,0,190,8,17,7,6,11,3,252,5,0,298,16,1340,241,143,16,7,63,616,20460,0,62,6,438,19,2160,15,54,52,142,3500,12,,No
2023,4567979,Brandin Echols,DB,Kentucky,Big Ten,,,,,,,,,,7.0,,,,,,1.0,,,,,,2.0,,0.0,,0.0,39.0,,0.0,2.0,54.0,,,7.0,,,,,East,5.7,11,5,6,0,10,4,6,0,5,3,2,0,5,1,4,0,190,8,17,7,6,11,3,252,5,0,298,16,1340,241,143,16,7,63,616,20460,0,62,6,438,19,2160,15,54,52,142,3500,12,,No
2023,4567981,Quandre Mosely,DB,Kentucky,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,12.0,,0.0,0.0,19.0,,,,,,,,East,5.7,11,5,6,0,10,4,6,0,5,3,2,0,5,1,4,0,190,8,17,7,6,11,3,252,5,0,298,16,1340,241,143,16,7,63,616,20460,0,62,6,438,19,2160,15,54,52,142,3500,12,,No
2023,4568005,Maurice Hampton Jr.,DB,LSU,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,19.0,,0.0,2.0,27.0,,,,,,,,West,3.1,10,5,5,0,10,5,5,0,5,2,3,0,5,3,2,0,235,12,17,4,9,10,4,258,9,1,320,13,3121,421,247,14,24,61,462,18560,0,113,12,362,8,1219,24,62,52,155,4340,13,,No
2023,4568007,Jay Ward,S,LSU,Big Ten,,,,,,,,,,18.7,,,,,,3.0,,3.0,,1.0,,6.0,,0.0,,0.0,21.0,,2.0,0.0,29.0,,,50.0,,,,,West,3.1,10,5,5,0,10,5,5,0,5,2,3,0,5,3,2,0,235,12,17,4,9,10,4,258,9,1,320,13,3121,421,247,14,24,61,462,18560,0,113,12,362,8,1219,24,62,52,155,4340,13,,No
2023,4568016,Joe Evans,DL,LSU,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,3.0,,0.0,0.5,13.0,,,,,,,,West,3.1,10,5,5,0,10,5,5,0,5,2,3,0,5,3,2,0,235,12,17,4,9,10,4,258,9,1,320,13,3121,421,247,14,24,61,462,18560,0,113,12,362,8,1219,24,62,52,155,4340,13,,No
2023,4568017,Soni Fonua,LB,LSU,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.5,7.0,,,,,,,,West,3.1,10,5,5,0,10,5,5,0,5,2,3,0,5,3,2,0,235,12,17,4,9,10,4,258,9,1,320,13,3121,421,247,14,24,61,462,18560,0,113,12,362,8,1219,24,62,52,155,4340,13,,No
2023,4568024,Josh Williams,RB,LSU,Big Ten,0.0192,0.0023,0.0413,0.02,0.027,0.006,0.024,0.017,,13.7,14.0,,,,,,,58.0,,3.0,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,99.0,,4.1,,,West,3.1,10,5,5,0,10,5,5,0,5,2,3,0,5,3,2,0,235,12,17,4,9,10,4,258,9,1,320,13,3121,421,247,14,24,61,462,18560,0,113,12,362,8,1219,24,62,52,155,4340,13,,No
2023,4568063,JaVonta Payton,WR,Mississippi State,Big Ten,0.0397,0.0508,0.0,0.0315,0.05,0.045,0.047,0.043,,20.2,,,,,,,,60.0,,6.0,,0.0,,0.0,19.0,0.0,5.0,,1.0,0.0,5.0,,,346.0,,,,11.8,West,2.5,11,4,7,0,10,3,7,0,5,2,3,0,5,1,4,0,207,12,21,7,7,11,2,252,18,0,393,14,3259,557,373,10,17,72,662,20401,0,69,10,203,8,485,25,61,51,157,3744,25,3.0,Yes
2023,4568064,Jack Harris,DE,Mississippi State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,5.0,,0.0,1.0,10.0,,,,,,,,West,2.5,11,4,7,0,10,3,7,0,5,2,3,0,5,1,4,0,207,12,21,7,7,11,2,252,18,0,393,14,3259,557,373,10,17,72,662,20401,0,69,10,203,8,485,25,61,51,157,3744,25,,No
2023,4568066,Dylan Lawrence,S,Mississippi State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.0,,,,,,,,West,2.5,11,4,7,0,10,3,7,0,5,2,3,0,5,1,4,0,207,12,21,7,7,11,2,252,18,0,393,14,3259,557,373,10,17,72,662,20401,0,69,10,203,8,485,25,61,51,157,3744,25,,No
2023,4568067,Fred Peters,S,Mississippi State,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,0.0,1.0,0.0,10.0,,0.0,0.0,20.0,,,,,,,,West,2.5,11,4,7,0,10,3,7,0,5,2,3,0,5,1,4,0,207,12,21,7,7,11,2,252,18,0,393,14,3259,557,373,10,17,72,662,20401,0,69,10,203,8,485,25,61,51,157,3744,25,,No
2023,4568068,Cody Swanson,S,Mississippi State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,2.5,11,4,7,0,10,3,7,0,5,2,3,0,5,1,4,0,207,12,21,7,7,11,2,252,18,0,393,14,3259,557,373,10,17,72,662,20401,0,69,10,203,8,485,25,61,51,157,3744,25,,No
2023,4569480,Darius Robinson,DL,Missouri,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,6.0,,0.0,1.0,12.0,,,,,,,,East,3.9,10,5,5,0,10,5,5,0,5,3,2,0,5,2,3,0,222,10,18,8,5,10,1,67,6,0,163,10,2668,363,246,2,9,58,500,18411,0,56,10,350,21,1362,19,50,61,141,4030,14,,No
2023,4569482,Devin Nicholson,LB,Missouri,Big Ten,,,,,,,,,,8.0,,,,,,1.0,,,,,,0.0,,1.0,,1.5,41.0,,0.0,3.0,82.0,,,8.0,,,,,East,3.9,10,5,5,0,10,5,5,0,5,3,2,0,5,2,3,0,222,10,18,8,5,10,1,67,6,0,163,10,2668,363,246,2,9,58,500,18411,0,56,10,350,21,1362,19,50,61,141,4030,14,,No
2023,4570033,Kai Kroeger,P,South Carolina,Big Ten,,,,,,,,,1.0,,,1.0,,,,0.0,9.0,53.0,,39.0,1.0,0.0,,0.0,,0.0,1.0,2.0,0.0,0.0,1.0,,,1712.0,22.0,,43.3,,East,2.7,10,2,8,0,10,2,8,0,5,1,4,0,5,1,4,0,195,17,23,6,3,10,0,90,9,0,256,13,1872,295,175,8,8,49,432,17508,0,29,8,365,19,1671,14,39,50,136,3543,15,,No
2023,4570561,Eric Gray,RB,Tennessee,Big Ten,0.2848,0.1022,0.4496,0.3231,0.294,0.237,0.318,0.202,,7.0,157.0,,,,2.0,,,84.0,1.0,5.0,,,,,30.0,,,,6.0,,,,,1061.0,,4.9,,8.5,East,3.3,10,3,7,0,10,3,7,0,5,1,4,0,5,2,3,0,201,16,24,6,5,10,2,131,9,0,394,19,2047,285,179,5,14,61,502,16763,0,35,5,375,12,1415,20,55,38,128,3462,15,4.0,Yes
