"Season","Team","Conference","StatName","StatValue"
"2019","Tennessee","SEC","fourthDownConversions","2"
"2019","Missouri","SEC","kickReturnTDs","0"
"2019","Texas A&M","SEC","puntReturns","26"
"2019","Mississippi State","SEC","puntReturns","11"
"2019","South Carolina","SEC","fourthDowns","27"
"2019","Florida","SEC","games","13"
"2019","Ole Miss","SEC","interceptions","5"
"2019","Vanderbilt","SEC","interceptionTDs","1"
"2019","Ole Miss","SEC","interceptionTDs","0"
"2019","Georgia","SEC","thirdDowns","188"
"2019","Arkansas","SEC","interceptionTDs","0"
"2019","LSU","SEC","possessionTime","27200"
"2019","Alabama","SEC","puntReturnYards","531"
"2019","Mississippi State","SEC","firstDowns","279"
"2019","Ole Miss","SEC","penalties","59"
"2019","Arkansas","SEC","puntReturnYards","160"
"2019","Tennessee","SEC","fumblesLost","7"
"2019","Kentucky","SEC","sacks","41"
"2019","Arkansas","SEC","possessionTime","20031"
"2019","Alabama","SEC","passingTDs","49"
"2019","Ole Miss","SEC","rushingYards","3012"
"2019","South Carolina","SEC","sacks","35"
"2019","Mississippi State","SEC","passAttempts","315"
"2019","Tennessee","SEC","rushingAttempts","462"
"2019","Missouri","SEC","fourthDownConversions","7"
"2019","LSU","SEC","fumblesLost","5"
