"Season","Team","Conference","StatName","StatValue"
"2019","Duke","ACC","kickReturnYards","923"
"2019","Wake Forest","ACC","kickReturnTDs","0"
"2019","NC State","ACC","games","12"
"2019","NC State","ACC","interceptionYards","27"
"2019","Boston College","ACC","fourthDowns","24"
"2019","Florida State","ACC","totalYards","5308"
"2019","Louisville","ACC","fourthDownConversions","13"
"2019","Georgia Tech","ACC","games","12"
"2019","North Carolina","ACC","fumblesLost","5"
"2019","North Carolina","ACC","fourthDownConversions","15"
"2019","Duke","ACC","fourthDownConversions","20"
"2019","Miami","ACC","puntReturnTDs","0"
"2019","Louisville","ACC","firstDowns","263"
"2019","Virginia","ACC","thirdDownConversions","92"
"2019","Clemson","ACC","kickReturns","23"
"2019","Georgia Tech","ACC","passCompletions","124"
"2019","Miami","ACC","penalties","91"
"2019","NC State","ACC","firstDowns","259"
"2019","North Carolina","ACC","passAttempts","431"
"2019","Virginia Tech","ACC","turnovers","22"
"2019","Virginia Tech","ACC","rushingAttempts","565"
"2019","Louisville","ACC","puntReturnTDs","0"
"2019","Virginia Tech","ACC","kickReturns","28"
"2019","Georgia Tech","ACC","tacklesForLoss","84"
